Fold,R2,MSE,RMSE,MAE
1,0.028559843251859562,298.48985714285715,17.276859006858196,13.245714285714286
2,0.4480809683604985,63.96128333333334,7.997579842260616,6.855
3,-7.510557614213196,186.28664999999998,13.648686750013717,11.298333333333332
4,-0.19640536975977407,211.66405,14.548678634157811,13.128333333333332
5,-0.08099350827466423,328.41183333333333,18.1221365554212,17.736666666666668
