Fold,R2,MSE,RMSE,MAE
1,-0.7522058182784273,538.3920571428571,23.2032768621774,19.56
2,0.07401073825503335,107.31186666666667,10.359144108789426,7.796666666666667
3,-14.761004060913706,344.9908666666667,18.573929758310886,16.386666666666667
4,0.3007189825718324,123.71446666666667,11.12270051141658,10.003333333333332
5,-0.06933852061808565,324.87098333333336,18.024177743612423,16.015
