Fold,R2,MSE,RMSE,MAE
1,-0.5775768331562168,484.7346285714285,22.01668977324767,18.111428571428572
2,0.5018064237775646,57.73510000000001,7.598361665517114,6.5633333333333335
3,-9.250649746192892,224.37533333333332,14.979163305516543,13.76
4,-0.5342162976919456,271.4284333333334,16.47508522992623,13.976666666666667
5,0.08231736307945503,278.7970833333333,16.697217832122014,15.494999999999997
