Fold,R2,MSE,RMSE,MAE
1,-0.25140472901168986,384.5132571428571,19.60900959107464,16.714285714285715
2,0.25088576222435277,86.81401666666666,9.317403966055494,8.018333333333333
3,-17.803011675126903,411.5770333333333,20.287361418709267,17.64
4,0.1974193122939235,141.98990000000003,11.915951493691137,10.066666666666668
5,-0.22416913230319113,371.9093833333333,19.284952251258836,16.974999999999998
